año,mes,cod_depto,cod_muni,obj_tra,clase_suelo,modalidad,destino,tipo_vivi,VIS_NVIS,estrato,area,unidades,licencias,cobertura
2020,12,47,245,1,1,1,1,1,2,3,300,3,3,302
2020,12,47,245,1,1,1,5,0,0,0,181,0,3,302
2020,12,47,245,1,1,2,1,2,2,2,162,2,1,302
2020,12,47,745,1,1,1,1,1,2,2,75,1,1,302
2020,12,47,745,1,1,1,1,1,2,3,265,1,1,302
2020,12,47,745,1,1,1,5,0,0,0,340,0,0,302
2020,12,50,001,1,1,1,1,1,2,1,120,2,2,77
2020,12,50,001,1,1,1,1,1,2,2,1011,12,12,77
2020,12,50,001,1,1,1,1,1,2,3,1866,17,16,77
2020,12,50,001,1,1,1,1,1,2,4,413,4,2,77
2020,12,50,001,1,1,1,1,2,1,2,32515,456,1,77
2020,12,50,001,1,1,1,1,2,2,3,12336,132,1,77
2020,12,50,001,1,1,1,1,2,2,4,5011,55,1,77
2020,12,50,001,1,1,1,5,0,0,0,549,0,3,77
2020,12,50,001,1,1,2,1,1,2,6,95,0,1,77
2020,12,50,001,1,2,1,1,1,2,4,299,1,1,77
2020,12,50,001,1,2,1,1,1,2,5,394,1,1,77
2020,12,50,001,1,3,1,1,1,2,3,60,1,1,77
2020,12,50,001,1,3,1,1,1,2,4,138,1,1,77
2020,12,50,006,1,1,1,1,1,2,2,715,6,5,302
2020,12,50,006,1,1,1,1,1,2,3,2796,26,21,302
2020,12,50,006,1,1,1,1,1,2,4,311,1,1,302
2020,12,50,006,1,1,1,1,2,2,3,906,6,2,302
2020,12,50,006,2,1,1,1,1,2,3,204,2,1,302
2020,12,50,110,1,1,1,1,1,3,1,1787,122,1,1000+
2020,12,50,150,1,1,1,5,0,0,0,128,0,1,1000+
2020,12,50,150,1,3,1,1,1,2,3,72,1,1,1000+
2020,12,50,226,1,1,1,1,1,2,2,1770,17,13,1000+
2020,12,50,226,1,2,1,1,1,2,2,373,1,1,1000+
2020,12,50,226,1,2,1,5,0,0,0,236,0,0,1000+
2020,12,50,313,1,1,1,1,1,2,1,363,4,4,302
2020,12,50,313,1,1,1,1,1,2,2,995,12,12,302
2020,12,50,313,1,1,1,8,0,0,0,796,0,1,302
2020,12,50,313,1,3,1,5,0,0,0,64,0,1,302
2020,12,50,313,1,3,2,7,0,0,0,123,0,1,302
2020,12,50,318,1,1,1,1,1,2,3,660,3,3,1000+
2020,12,50,318,1,1,1,1,1,2,4,225,1,1,1000+
2020,12,50,318,1,1,2,1,1,2,5,584,1,1,1000+
2020,12,50,318,1,3,1,1,1,2,3,157,1,1,1000+
2020,12,50,330,1,1,1,1,1,2,2,162,1,1,1000+
2020,12,50,330,1,1,1,5,0,0,0,30,0,0,1000+
2020,12,50,350,1,1,1,1,1,2,1,70,1,1,1000+
2020,12,50,568,1,1,1,1,1,2,3,459,3,3,1000+
2020,12,50,568,1,3,1,5,0,0,0,709,0,1,1000+
2020,12,50,573,1,1,1,1,1,2,3,223,1,1,302
2020,12,50,573,1,1,1,4,0,0,0,939,0,1,302
2020,12,50,573,1,2,1,1,1,2,2,294,1,1,302
2020,12,50,606,1,1,1,1,1,2,3,441,2,2,302
2020,12,50,606,1,2,1,1,1,2,3,303,2,2,302
2020,12,50,683,1,1,1,1,1,2,1,258,1,1,1000+
2020,12,50,689,1,1,1,1,1,2,2,991,6,5,1000+
2020,12,50,689,1,1,1,5,0,0,0,28,0,0,1000+
2020,12,52,001,1,1,1,1,1,2,1,24616,213,8,77
2020,12,52,001,1,1,1,1,1,2,2,811,10,7,77
2020,12,52,001,1,1,1,1,1,2,3,123,2,1,77
2020,12,52,001,1,1,1,1,1,2,4,781,2,2,77
2020,12,52,001,1,1,1,1,2,2,2,547,8,2,77
2020,12,52,001,1,1,1,5,0,0,0,127,0,1,77
2020,12,52,001,1,1,2,1,1,2,1,408,4,5,77
2020,12,52,001,1,1,2,1,1,2,2,125,2,3,77
2020,12,52,001,1,1,2,1,1,2,3,113,1,3,77
2020,12,52,001,1,1,2,1,1,2,4,30,0,1,77
2020,12,52,001,1,1,2,1,2,2,1,99,2,1,77
2020,12,52,001,1,1,2,1,2,2,2,572,6,2,77
2020,12,52,001,1,1,2,1,2,2,3,53,1,1,77
2020,12,52,001,1,1,2,5,0,0,0,1237,0,1,77
2020,12,52,001,1,1,2,8,0,0,0,884,0,1,77
2020,12,52,001,1,2,1,1,1,2,1,764,8,6,77
2020,12,52,001,1,2,1,1,2,2,1,296,3,1,77
2020,12,52,001,1,3,1,1,1,2,1,1262,8,6,77
2020,12,52,001,1,3,2,1,1,2,1,105,1,2,77
2020,12,52,019,1,1,1,1,1,2,2,164,2,1,302
2020,12,52,019,1,1,2,1,1,2,1,170,2,2,302
2020,12,52,019,1,3,1,1,1,2,1,52,1,1,302
2020,12,52,036,1,1,1,1,1,3,1,1626,36,1,1000+
2020,12,52,110,1,1,1,1,1,2,3,53,1,1,1000+
2020,12,52,110,1,1,1,5,0,0,0,52,0,0,1000+
2020,12,52,207,1,1,1,1,1,2,3,430,5,3,1000+
2020,12,52,207,1,1,1,5,0,0,0,56,0,0,1000+
2020,12,52,207,1,3,2,1,1,2,2,75,1,1,1000+
2020,12,52,207,1,3,2,1,1,2,3,130,0,1,1000+
2020,12,52,215,1,1,1,1,1,1,2,72,1,1,1000+
2020,12,52,227,1,1,1,1,1,2,2,138,1,1,1000+
2020,12,52,240,1,2,1,1,1,2,4,191,1,1,1000+
2020,12,52,254,1,1,1,1,1,2,3,119,1,1,1000+
2020,12,52,260,1,1,1,1,1,2,1,100,1,1,1000+
2020,12,52,260,1,1,1,1,1,2,2,172,1,0,1000+
2020,12,52,260,1,1,1,5,0,0,0,286,0,1,1000+
2020,12,52,260,1,1,2,1,2,2,2,138,1,1,1000+
2020,12,52,317,1,1,1,1,2,2,3,439,4,1,1000+
2020,12,52,352,1,1,1,1,1,2,3,75,1,1,1000+
2020,12,52,352,1,3,1,1,1,2,2,195,2,1,1000+
2020,12,52,352,1,3,1,1,1,2,4,78,1,1,1000+
2020,12,52,356,1,1,1,1,1,2,3,532,5,3,77
2020,12,52,356,1,1,1,1,2,2,4,5637,80,1,77
2020,12,52,356,1,1,1,5,0,0,0,3038,0,2,77
2020,12,52,356,1,1,1,7,0,0,0,5885,0,1,77
2020,12,52,356,1,1,2,1,1,2,3,92,1,1,77
2020,12,52,356,1,1,2,1,1,2,4,168,1,1,77
2020,12,52,399,1,1,1,1,2,2,3,420,4,1,1000+
2020,12,52,399,1,1,1,1,2,2,4,233,3,1,1000+
2020,12,52,399,1,1,1,7,0,0,0,161,0,1,1000+
2020,12,52,399,1,1,2,1,2,2,2,77,1,1,1000+
2020,12,52,399,1,1,2,1,2,2,3,144,1,1,1000+
2020,12,52,411,1,1,1,5,0,0,0,111,0,1,1000+
2020,12,52,480,1,1,1,1,1,2,2,294,1,1,302
2020,12,52,560,1,1,1,1,1,2,2,181,1,1,1000+
2020,12,52,560,1,1,2,7,0,0,0,269,0,1,1000+
2020,12,52,585,1,1,1,1,1,2,1,130,2,2,1000+
2020,12,52,585,1,1,1,1,1,2,2,359,3,3,1000+
2020,12,52,612,1,1,1,1,1,2,2,277,1,1,302
2020,12,52,678,1,1,1,1,2,2,2,795,9,3,1000+
2020,12,52,678,1,1,1,5,0,0,0,48,0,0,1000+
2020,12,52,683,1,1,1,1,1,2,2,344,4,2,302
2020,12,52,683,1,1,1,1,1,2,3,371,5,3,302
2020,12,52,683,1,1,1,1,2,2,3,72,1,0,302
2020,12,52,683,1,1,1,5,0,0,0,402,0,2,302
2020,12,52,683,1,1,2,1,2,2,3,190,3,1,302
2020,12,52,693,1,1,1,1,1,2,2,204,3,2,1000+
2020,12,52,693,1,1,1,5,0,0,0,49,0,0,1000+
2020,12,52,786,1,1,1,1,1,2,2,197,1,1,1000+
2020,12,52,786,1,3,1,1,1,1,2,220,4,4,1000+
2020,12,52,788,1,3,1,1,1,1,1,74,1,1,1000+
2020,12,52,838,1,1,1,1,1,1,1,66,1,1,302
2020,12,52,838,1,1,1,1,1,2,1,92,1,1,302
2020,12,52,838,1,1,1,1,2,2,4,1762,14,1,302
2020,12,52,838,1,1,1,7,0,0,0,6589,0,1,302
2020,12,52,838,1,1,2,1,1,2,2,76,0,1,302
2020,12,52,838,1,3,1,11,0,0,0,1089,0,1,302
2020,12,52,885,1,1,1,1,1,2,1,72,1,1,302
2020,12,52,885,1,3,1,1,1,2,1,336,2,2,302
2020,12,54,001,1,1,1,1,1,1,1,81,1,1,77
2020,12,54,001,1,1,1,1,1,1,3,243,3,3,77
2020,12,54,001,1,1,1,1,1,2,4,412,2,2,77
2020,12,54,001,1,1,1,1,2,2,4,1072,15,1,77
2020,12,54,001,1,1,2,1,1,2,3,90,0,1,77
2020,12,54,001,1,1,2,1,2,2,4,75,1,1,77
2020,12,54,001,1,1,2,5,0,0,0,379,0,1,77
2020,12,54,001,1,1,2,6,0,0,0,130,0,1,77
2020,12,54,001,1,1,2,7,0,0,0,419,0,1,77
2020,12,54,003,1,1,1,1,1,2,3,381,4,2,302
2020,12,54,003,1,3,1,1,2,2,2,240,2,1,302
2020,12,54,003,1,3,1,5,0,0,0,94,0,0,302
2020,12,54,099,1,1,1,1,1,2,2,215,1,1,302
2020,12,54,099,1,3,1,1,1,2,1,180,1,1,302
2020,12,54,128,1,3,1,6,0,0,0,835,0,1,1000+
2020,12,54,172,1,1,1,1,1,2,1,469,1,1,302
2020,12,54,172,1,1,1,1,1,2,2,135,1,1,302
2020,12,54,172,1,1,1,1,1,2,3,180,2,2,302
2020,12,54,172,1,1,1,1,1,2,4,1278,5,1,302
2020,12,54,172,1,3,1,1,1,2,1,192,1,1,302
2020,12,54,172,1,3,1,1,1,2,2,332,1,1,302
2020,12,54,174,1,1,1,1,1,2,2,180,2,2,1000+
2020,12,54,261,1,1,2,1,1,2,4,123,1,1,77
2020,12,54,261,1,3,1,2,0,0,0,2180,0,1,77
2020,12,54,261,1,3,1,4,0,0,0,455,0,0,77
2020,12,54,261,1,3,1,5,0,0,0,2157,0,2,77
2020,12,54,313,1,1,2,1,1,2,2,216,0,2,1000+
2020,12,54,385,1,3,1,5,0,0,0,213,0,1,1000+
2020,12,54,405,1,1,1,1,1,2,4,639,8,6,77
2020,12,54,405,1,1,1,1,1,2,6,230,2,2,77
2020,12,54,405,1,1,1,4,0,0,0,161,0,1,77
2020,12,54,405,1,1,2,1,1,2,4,79,1,2,77
2020,12,54,405,1,3,1,1,1,2,5,712,1,1,77
2020,12,54,418,1,1,1,1,1,2,2,67,1,1,1000+
2020,12,54,498,1,1,1,1,1,2,1,5795,33,23,77
2020,12,54,498,1,1,1,1,1,2,2,195,3,1,77
2020,12,54,498,1,1,1,1,1,2,3,467,3,2,77
2020,12,54,498,1,1,1,1,2,2,1,2466,21,6,77
2020,12,54,498,1,1,1,5,0,0,0,115,0,0,77
2020,12,54,498,1,1,2,1,1,2,1,467,1,3,77
2020,12,54,498,1,1,2,1,1,2,2,55,1,1,77
2020,12,54,498,1,1,2,1,1,2,3,223,1,2,77
2020,12,54,498,1,1,2,1,2,2,1,146,2,1,77
2020,12,54,498,1,3,1,4,0,0,0,322,0,1,77
2020,12,54,518,1,1,1,1,1,2,1,497,3,3,302
2020,12,54,518,1,1,1,1,1,2,2,623,7,3,302
2020,12,54,518,1,1,1,1,1,2,4,113,1,1,302
2020,12,54,518,1,1,1,1,2,2,1,250,5,1,302
2020,12,54,518,1,1,1,1,2,2,2,6716,49,2,302
2020,12,54,518,1,1,1,1,2,2,3,326,5,1,302
2020,12,54,518,1,1,1,5,0,0,0,238,0,1,302
2020,12,54,518,1,1,2,1,2,2,2,1213,6,2,302
2020,12,54,518,1,1,2,1,2,2,3,190,4,1,302
2020,12,54,673,1,1,1,1,1,2,1,145,1,1,302
2020,12,54,673,1,3,1,5,0,0,0,1577,0,1,302
2020,12,54,720,1,1,1,1,1,2,3,318,4,2,302
2020,12,54,720,1,1,1,1,1,2,4,86,1,1,302
2020,12,54,720,1,1,1,5,0,0,0,86,0,0,302
2020,12,54,720,1,3,1,1,1,2,1,145,1,1,302
2020,12,54,743,1,1,1,1,1,2,4,467,1,1,1000+
2020,12,54,874,1,1,1,1,1,1,3,11301,189,1,77
2020,12,54,874,1,1,1,1,1,1,4,656,14,4,77
2020,12,54,874,1,1,1,1,1,2,3,233,3,3,77
2020,12,54,874,1,1,1,1,1,2,4,193,4,1,77
2020,12,54,874,1,1,1,1,1,2,5,1503,6,6,77
2020,12,54,874,1,1,1,1,2,2,2,638,6,1,77
2020,12,54,874,1,1,1,5,0,0,0,160,0,0,77
2020,12,54,874,1,1,2,1,1,2,3,470,1,3,77
2020,12,54,874,1,1,2,1,1,2,4,19,0,1,77
2020,12,63,001,1,1,1,1,1,1,3,97,2,1,77
2020,12,63,001,1,1,1,1,1,2,2,346,6,4,77
2020,12,63,001,1,1,1,1,1,2,3,362,5,4,77
2020,12,63,001,1,1,1,1,2,1,3,36741,488,2,77
2020,12,63,001,1,1,1,5,0,0,0,1570,0,5,77
2020,12,63,001,1,1,1,8,0,0,0,7103,0,1,77
2020,12,63,001,1,1,2,1,1,2,1,116,2,2,77
2020,12,63,001,1,1,2,1,1,2,2,254,3,4,77
2020,12,63,001,1,1,2,1,1,2,3,461,4,6,77
2020,12,63,001,1,1,2,1,2,2,2,411,6,2,77
2020,12,63,001,1,1,2,5,0,0,0,65,0,1,77
2020,12,63,001,1,3,1,1,1,2,6,391,1,1,77
2020,12,63,001,1,3,2,7,0,0,0,59,0,1,77
2020,12,63,001,2,1,2,1,2,2,1,172,1,1,77
2020,12,63,001,2,1,2,1,2,2,3,163,2,2,77
2020,12,63,111,1,1,1,1,1,2,2,319,2,1,1000+
2020,12,63,111,2,1,2,1,1,2,2,206,3,3,1000+
2020,12,63,130,1,1,1,1,1,2,2,387,7,3,77
2020,12,63,130,1,1,2,1,1,2,2,215,5,5,77
2020,12,63,130,1,1,2,1,1,2,3,113,2,1,77
2020,12,63,130,1,1,2,1,2,2,2,58,0,1,77
2020,12,63,190,1,1,1,1,1,2,3,4731,48,1,302
2020,12,63,190,1,1,1,1,1,2,4,660,2,1,302
2020,12,63,190,1,1,1,1,2,2,3,612,7,2,302
2020,12,63,190,1,1,1,5,0,0,0,33,0,0,302
2020,12,63,190,1,1,2,1,2,2,3,294,2,1,302
2020,12,63,190,1,2,1,1,1,2,4,717,3,3,302
2020,12,63,190,1,3,1,1,1,2,3,23278,117,3,302
2020,12,63,190,1,3,1,1,1,2,4,1317,5,4,302
2020,12,63,272,1,1,1,1,1,2,2,631,6,3,1000+
2020,12,63,272,1,1,1,1,2,2,2,163,3,1,1000+
2020,12,63,272,1,1,1,5,0,0,0,148,0,0,1000+
2020,12,63,272,1,1,2,1,1,2,2,140,1,1,1000+
2020,12,63,302,1,1,1,1,1,2,4,300,2,1,1000+
2020,12,63,302,1,1,1,5,0,0,0,219,0,0,1000+
2020,12,63,401,1,1,1,1,1,2,2,447,3,3,302
2020,12,63,401,1,1,1,1,1,2,3,707,4,4,302
2020,12,63,401,1,2,1,1,1,2,6,1546,5,4,302
2020,12,63,401,1,2,1,2,0,0,0,26975,0,1,302
2020,12,63,401,1,3,1,1,1,2,2,176,1,1,302
2020,12,63,401,1,3,1,1,1,2,3,148,1,1,302
2020,12,63,401,1,3,1,1,1,2,4,221,1,1,302
2020,12,63,401,2,1,2,1,1,2,2,286,4,4,302
2020,12,63,401,2,1,2,1,1,2,3,942,11,12,302
2020,12,63,401,2,3,2,1,1,2,2,120,1,1,302
2020,12,63,401,2,3,2,1,1,2,4,76,1,1,302
2020,12,63,470,1,1,1,1,1,2,3,470,8,3,302
2020,12,63,470,1,1,1,1,1,2,4,1145,19,10,302
2020,12,63,470,1,1,1,1,1,2,5,125,1,1,302
2020,12,63,470,1,1,1,1,1,2,6,878,3,3,302
2020,12,63,470,1,1,1,5,0,0,0,93,0,0,302
2020,12,63,470,1,1,2,1,1,2,3,633,10,5,302
2020,12,63,470,1,1,2,1,1,2,4,762,12,6,302
2020,12,63,470,1,3,1,1,1,2,5,134,1,1,302
2020,12,63,470,1,3,1,6,0,0,0,1637,0,1,302
2020,12,63,470,1,3,2,1,1,2,4,208,2,1,302
2020,12,63,594,1,1,1,1,1,1,2,46,1,1,1000+
2020,12,63,594,1,1,1,1,1,2,2,227,2,1,1000+
2020,12,63,594,1,1,1,1,1,2,3,398,1,1,1000+
2020,12,63,594,1,1,1,6,0,0,0,1286,0,1,1000+
2020,12,63,594,1,1,2,1,1,2,2,148,1,1,1000+
2020,12,63,594,1,3,1,1,1,2,2,197,1,1,1000+
2020,12,63,594,2,3,1,1,1,2,4,573,1,1,1000+
2020,12,66,001,1,1,1,1,1,1,1,188,2,2,77
2020,12,66,001,1,1,1,1,1,2,1,201,3,2,77
2020,12,66,001,1,1,1,1,1,2,2,642,9,4,77
2020,12,66,001,1,1,1,1,1,2,3,5080,72,9,77
2020,12,66,001,1,1,1,1,1,2,4,419,6,3,77
2020,12,66,001,1,1,1,1,2,2,1,192,3,1,77
2020,12,66,001,1,1,1,1,2,2,2,506,9,3,77
2020,12,66,001,1,1,1,1,2,2,3,117,3,1,77
2020,12,66,001,1,1,1,1,2,2,4,175,3,1,77
2020,12,66,001,1,1,1,1,2,2,5,37442,212,1,77
2020,12,66,001,1,1,1,5,0,0,0,139,0,1,77
2020,12,66,001,1,1,2,1,1,2,2,32,1,1,77
2020,12,66,001,1,1,2,1,1,2,3,168,1,2,77
2020,12,66,001,1,1,2,1,1,2,4,42,0,2,77
2020,12,66,001,1,1,2,1,1,2,5,20,0,1,77
2020,12,66,001,1,1,2,1,1,2,6,320,1,1,77
2020,12,66,001,1,1,2,1,2,2,2,62,1,1,77
2020,12,66,001,1,1,2,2,0,0,0,2623,0,1,77
2020,12,66,001,1,1,2,5,0,0,0,27,0,1,77
2020,12,66,001,1,2,1,1,1,2,6,4280,15,15,77
2020,12,66,001,1,2,2,1,1,2,2,42,0,1,77
2020,12,66,001,1,2,2,1,1,2,4,96,0,1,77
2020,12,66,001,1,2,2,1,1,2,6,72,0,1,77
2020,12,66,001,1,2,2,5,0,0,0,1536,0,1,77
2020,12,66,001,1,3,1,1,1,2,2,167,2,2,77
2020,12,66,001,1,3,1,1,1,2,3,210,1,1,77
2020,12,66,001,1,3,1,1,1,2,4,159,1,1,77
2020,12,66,001,1,3,1,1,1,2,5,133,1,1,77
2020,12,66,001,1,3,1,1,1,2,6,589,2,2,77
2020,12,66,001,1,3,1,6,0,0,0,960,0,1,77
2020,12,66,001,2,1,2,1,1,2,5,2455,0,1,77
2020,12,66,045,1,1,1,7,0,0,0,1622,0,1,1000+
2020,12,66,045,1,1,2,1,1,2,4,63,1,1,1000+
2020,12,66,075,1,3,2,4,0,0,0,402,0,1,1000+
2020,12,66,088,1,1,1,1,1,2,3,914,11,5,1000+
2020,12,66,088,1,1,1,1,1,3,2,122,2,2,1000+
2020,12,66,088,1,1,1,1,2,2,3,280,3,1,1000+
2020,12,66,088,1,1,1,5,0,0,0,130,0,1,1000+
2020,12,66,088,1,1,2,1,1,2,3,25,0,1,1000+
2020,12,66,088,1,3,1,1,1,2,3,148,1,1,1000+
2020,12,66,170,1,1,1,1,1,2,2,848,9,5,77
2020,12,66,170,1,1,1,1,1,2,3,17860,260,10,77
2020,12,66,170,1,1,1,1,2,1,3,8081,135,1,77
2020,12,66,170,1,1,1,1,2,2,3,1472,16,3,77
2020,12,66,170,1,1,1,1,2,2,4,6587,96,1,77
2020,12,66,170,1,1,1,5,0,0,0,2012,0,3,77
2020,12,66,170,1,1,2,1,1,2,3,182,1,5,77
2020,12,66,170,1,1,2,1,1,2,4,203,2,1,77
2020,12,66,170,1,3,1,1,1,2,1,102,1,1,77
2020,12,66,170,1,3,1,1,1,2,2,129,1,1,77
2020,12,66,170,1,3,1,1,1,2,3,1014,4,4,77
2020,12,66,170,2,1,2,4,0,0,0,68,0,1,77
2020,12,66,400,1,1,1,1,1,2,2,176,4,2,302
2020,12,66,400,1,1,1,1,2,2,3,185,3,1,302
2020,12,66,400,1,1,1,5,0,0,0,114,0,0,302
2020,12,66,400,1,1,2,1,1,2,1,54,1,1,302
2020,12,66,400,1,1,2,1,1,2,2,53,1,1,302
2020,12,66,440,1,1,1,1,1,2,2,972,12,6,1000+
2020,12,66,440,1,3,1,1,1,2,2,120,2,1,1000+
2020,12,66,456,1,1,2,1,1,2,2,40,1,0,1000+
2020,12,66,456,1,1,2,1,2,2,3,203,3,2,1000+
2020,12,66,456,1,1,2,5,0,0,0,25,0,0,1000+
2020,12,66,456,1,1,2,12,0,0,0,130,0,1,1000+
2020,12,66,594,1,1,1,1,1,2,2,175,2,2,1000+
2020,12,66,594,1,1,1,1,1,2,3,85,1,1,1000+
2020,12,66,594,1,1,1,1,1,2,5,281,1,1,1000+
2020,12,66,594,1,3,2,7,0,0,0,11,0,1,1000+
2020,12,66,682,1,1,1,1,1,2,2,549,7,4,77
2020,12,66,682,1,1,1,1,1,2,3,732,8,5,77
2020,12,66,682,1,1,2,1,1,2,3,72,1,1,77
2020,12,68,001,1,1,1,1,1,2,3,151,3,1,77
2020,12,68,001,1,1,1,1,1,2,6,620,2,1,77
2020,12,68,001,1,1,1,1,2,2,3,1076,12,3,77
2020,12,68,001,1,1,1,5,0,0,0,954,0,2,77
2020,12,68,001,1,1,1,8,0,0,0,4127,0,1,77
2020,12,68,001,1,1,2,1,1,2,1,157,0,2,77
2020,12,68,001,1,1,2,1,1,2,2,69,0,1,77
2020,12,68,001,1,1,2,1,1,2,6,228,1,1,77
2020,12,68,001,1,1,2,5,0,0,0,508,0,2,77
2020,12,68,001,1,1,2,8,0,0,0,679,0,1,77
2020,12,68,051,1,1,1,1,1,2,2,477,5,2,1000+
2020,12,68,051,1,1,1,1,2,2,2,225,4,0,1000+
2020,12,68,051,1,1,1,5,0,0,0,207,0,0,1000+
2020,12,68,051,1,1,1,6,0,0,0,474,0,1,1000+
2020,12,68,077,1,1,1,1,1,2,2,106,1,1,302
2020,12,68,077,1,1,1,1,2,2,3,209,4,1,302
2020,12,68,077,1,3,1,1,1,2,2,362,3,2,302
2020,12,68,077,1,3,1,1,1,2,3,514,5,2,302
2020,12,68,077,1,3,1,1,2,2,3,760,9,2,302
2020,12,68,077,1,3,1,5,0,0,0,153,0,1,302
2020,12,68,077,1,3,2,1,1,2,2,73,1,2,302
2020,12,68,079,1,1,1,1,1,1,1,121,1,1,1000+
2020,12,68,079,1,1,1,1,1,1,2,726,6,6,1000+
2020,12,68,079,1,1,1,1,1,2,2,461,3,3,1000+
2020,12,68,079,1,1,1,1,1,2,3,679,5,5,1000+
2020,12,68,079,1,1,2,1,1,2,2,279,1,1,1000+
2020,12,68,079,1,3,1,1,1,2,2,1626,7,7,1000+
2020,12,68,081,1,1,1,1,1,1,2,51,1,1,77
2020,12,68,081,1,1,1,1,1,2,2,779,9,4,77
2020,12,68,081,1,1,1,5,0,0,0,489,0,1,77
2020,12,68,081,1,1,2,1,1,2,2,67,1,1,77
2020,12,68,081,1,1,2,1,1,2,3,57,0,1,77
2020,12,68,081,1,1,2,1,1,2,4,56,0,2,77
2020,12,68,147,1,1,1,1,1,2,2,689,6,3,1000+
2020,12,68,147,1,1,2,1,1,2,2,180,2,1,1000+
2020,12,68,147,1,3,1,1,1,2,1,150,1,1,1000+
2020,12,68,162,1,1,1,1,2,2,3,214,2,1,1000+
2020,12,68,167,1,1,1,1,1,2,3,175,2,2,1000+
2020,12,68,167,1,3,1,1,1,2,3,208,2,2,1000+
2020,12,68,190,1,1,1,1,1,2,1,217,1,1,302
2020,12,68,190,1,1,1,1,1,2,2,74,1,1,302
2020,12,68,190,1,1,1,1,1,2,3,204,2,2,302
2020,12,68,211,1,1,1,1,1,2,2,69,1,1,1000+
2020,12,68,211,1,3,1,1,1,2,2,360,2,1,1000+
2020,12,68,217,1,1,1,1,1,2,2,63,1,1,1000+
2020,12,68,229,1,1,1,1,1,2,3,694,8,3,1000+
2020,12,68,229,1,3,1,1,1,2,2,304,4,3,1000+
2020,12,68,229,1,3,1,1,1,2,3,144,2,1,1000+
2020,12,68,235,1,1,1,1,1,2,2,64,1,1,1000+
2020,12,68,235,1,1,1,1,2,2,2,119,2,1,1000+
2020,12,68,235,1,1,1,5,0,0,0,64,0,0,1000+
2020,12,68,276,1,1,1,1,1,2,2,101,2,1,77
2020,12,68,276,1,1,1,1,1,2,6,569,1,1,77
2020,12,68,276,1,1,1,1,2,2,2,287,4,2,77
2020,12,68,276,1,1,2,1,1,2,2,151,1,1,77
2020,12,68,276,1,1,2,1,1,2,3,41,1,1,77
2020,12,68,307,1,1,1,1,2,1,3,425,10,1,77
2020,12,68,307,1,1,2,1,2,2,3,283,0,1,77
2020,12,68,307,1,1,2,5,0,0,0,30,0,1,77
2020,12,68,307,1,2,1,1,1,2,4,165,1,1,77
2020,12,68,307,1,3,1,5,0,0,0,378,0,1,77
2020,12,68,307,1,3,2,5,0,0,0,1290,0,1,77
2020,12,68,318,1,1,1,1,2,2,2,542,3,1,1000+
2020,12,68,320,1,1,1,1,1,2,2,177,4,1,1000+
2020,12,68,324,1,3,1,4,0,0,0,98,0,1,1000+
2020,12,68,327,1,1,1,1,1,2,1,303,3,3,1000+
2020,12,68,327,1,1,1,1,1,2,2,838,3,3,1000+
2020,12,68,327,1,1,2,1,1,2,2,71,1,1,1000+
2020,12,68,368,1,1,1,1,1,2,2,381,2,2,1000+
2020,12,68,368,1,1,1,5,0,0,0,93,0,0,1000+
2020,12,68,406,1,1,1,1,1,2,4,144,1,1,302
2020,12,68,406,1,1,1,1,2,2,3,360,4,1,302
2020,12,68,418,1,3,1,1,1,2,4,622,3,3,1000+
2020,12,68,432,1,1,1,1,1,2,2,419,3,2,302
2020,12,68,432,1,1,1,2,0,0,0,202,0,1,302
2020,12,68,464,1,1,1,1,1,2,3,666,6,4,1000+
2020,12,68,464,1,3,1,1,1,2,4,36,1,1,1000+
2020,12,68,498,1,1,2,1,1,2,2,91,1,1,1000+
2020,12,68,500,1,1,1,1,2,2,3,337,4,1,1000+
2020,12,68,500,1,1,2,1,1,2,2,167,3,2,1000+
2020,12,68,500,1,1,2,1,1,2,3,73,1,1,1000+
2020,12,68,524,1,1,1,1,1,2,2,147,1,1,1000+
2020,12,68,524,1,3,1,1,1,2,2,429,2,2,1000+
2020,12,68,547,1,1,1,1,1,2,2,322,2,2,77
2020,12,68,547,1,1,1,1,1,2,3,201,2,1,77
2020,12,68,547,1,1,1,1,1,2,4,220,2,2,77
2020,12,68,547,1,1,1,1,1,2,6,728,2,2,77
2020,12,68,547,1,1,1,1,2,2,2,645,10,5,77
2020,12,68,547,1,1,1,1,2,2,3,12942,194,2,77
2020,12,68,547,1,1,1,1,2,2,4,240,4,1,77
2020,12,68,547,1,1,1,5,0,0,0,473,0,0,77
2020,12,68,547,1,1,1,12,0,0,0,63,0,0,77
2020,12,68,547,1,1,2,1,1,2,2,143,2,1,77
2020,12,68,547,1,1,2,1,2,2,3,72,1,1,77
2020,12,68,547,1,2,1,1,1,2,5,506,1,1,77
2020,12,68,547,1,3,1,1,1,2,2,435,3,3,77
2020,12,68,547,1,3,1,1,1,2,4,211,1,1,77
2020,12,68,547,1,3,1,1,2,2,3,24002,320,1,77
2020,12,68,549,1,1,1,1,1,2,2,592,3,3,1000+
2020,12,68,549,1,3,1,1,1,2,2,100,1,1,1000+
2020,12,68,655,1,1,1,1,1,2,1,243,2,2,302
2020,12,68,655,1,1,2,1,1,2,2,92,1,1,302
2020,12,68,679,1,1,1,1,1,2,2,294,3,2,77
2020,12,68,679,1,1,1,1,1,2,3,403,2,2,77
2020,12,68,679,1,1,1,1,1,2,5,358,1,1,77
